RAP	MSU	Gramene	Symbol	GO	TO	PO
Os04g0692750	LOC_Os04g59624.3, LOC_Os04g59624.2, LOC_Os04g59624.1	GR:0060295	enl1-1, enl1-2, endospermless 1, SNF2 family helicase ENL1,ENL1,enl1,ENDOSPERMLESS 1,無胚乳1,endospermless1, endospermless-1	GO:0005737,GO:0007059,GO:0000280,GO:0005634,GO:0009790,GO:0009960,GO:0009653,GO:0007067	TO:0000587,TO:0000064,TO:0000231,TO:0000113	PO:0009009,PO:0000003,PO:0007631,PO:0009089,PO:0007633
Na	Na	Na	enl1*,ENL1,ENDOSPERMLESS 1,endospermless1	GO:0009653,GO:0009790	Na	Na
Na	Na	GR:0060299	Extra schlenchymatous band in stem-a,ESBA, Esb1, Esba,Esba*, Extra schlenchymatous band in stem-1,EXTRA SCHLENCHYMATOUS BAND IN STEM A	GO:0030154	TO:0000361	PO:0009047,PO:0025029
Na	Na	GR:0060300	Esbb*, Esbb, Extra schlenchymatous band in stem-2, Esb2,EXTRA SCHLENCHYMATOUS BAND IN STEM B,ESBB,Extra schlenchymatous band in stem-b	GO:0030154	TO:0000361	PO:0009047,PO:0025029
Na	Na	GR:0060304	ESP4, 10/16-H,Endosperm storage protein4, Endosperm storage protein-4, regulatory gene for PB-I.,胚乳貯蔵蛋白質4, Endosperm storage protein 4,ENDOSPERM STORAGE PROTEIN 4,Esp4	GO:0045735	TO:0000490	PO:0009089
Na	Na	GR:0060315	 Est11,Est11-0(t), Est11-1(t), Est11-2(t), Est11-3(t),EST11,エステラーゼ11,ESTERASE 11,Esterase11, Esterase-11, Esterase 11,Est11(t)	GO:0016787,GO:0016788	Na	Na
Na	Na	GR:0060308	 Esterase-4,EST4,Est4,エステラーゼ4,Est4-1, Est4-2,ESTERASE 4,Esterase4, Esterase 4	GO:0016787,GO:0016788	Na	Na
Na	Na	GR:0060310	Est6-0, Est6-1.,ESTERASE 6,Esterase6,エステラーゼ6, Esterase 6,Est6, Esterase-6,EST6	GO:0016787,GO:0016788	Na	Na
Na	Na	GR:0060312	EST8,ESTERASE 8,エステラーゼ8,Esterase8, Esterase 8,Est8-0, Est8-1., Esterase-8,Est8	GO:0016787,GO:0016788	Na	Na
Na	Na	GR:0060325	FES1, female sterile-1, female sterile 1,FEMALE STERILE 1,female sterile1,fes1,雌性不稔1	GO:0007275	TO:0000358	PO:0009062,PO:0025023,PO:0009030,PO:0009046
Na	Na	GR:0060326	 female sterile-2,FES2,雌性不稔2,FEMALE STERILE 2,female sterile2, female sterile 2,fes2	GO:0007275	TO:0000358	PO:0009062,PO:0025023,PO:0009030,PO:0009046
Na	Na	GR:0060327	 Fes3,Female sterile3, Female sterile 3,Fes3(Fes2),FES3,雌性不稔3,FEMALE STERILE 3, Female sterile-3, Fs	GO:0007275	TO:0000358	PO:0009062,PO:0025023,PO:0009030,PO:0009046
Os06g0717200	LOC_Os06g50340.1	GR:0060333	 fon1, RLCK219, floral organ number-1,OsFON1,fon1-1, fon1-2, fon1-3, fon1-5,floral organ number1,FON1, OsRLCK219,FLORAL ORGAN NUMBER 1, CLV1 orthologue, Receptor-like Cytoplasmic Kinase 219, floral organ number 1	GO:0010229,GO:0009887,GO:0009888,GO:0016020,GO:0032940,GO:0004672,GO:0004674,GO:0010080,GO:0048833,GO:0004713,GO:0005524,GO:0006468,GO:0004702,GO:0005886,GO:0009934,GO:0016021,GO:0030154,GO:0048316	TO:0000346,TO:0000052,TO:0000223,TO:0000499,TO:0000225,TO:0000249,TO:0000145,TO:0000079,TO:0000184,TO:0000621,TO:0000653	PO:0001083,PO:0025530,PO:0009049,PO:0009030,PO:0009036,PO:0009046,PO:0009029,PO:0000230,PO:0000229,PO:0008028,PO:0025395,PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088,PO:0001170,PO:0009049,PO:0025082
Os11g0595400	LOC_Os11g38270.1	GR:0060334	floral organ number2, FON4,fon2,FLORAL ORGAN NUMBER 2,fon2-1, fon2-2, fon2-3, fon4, fon4-1, fon4-2, fon4-3, tg1, OsFON4, FON2/FON4,FON2, floral organ number4, floral organ number 4, TG1, twin-grain 1, floral organ number 2, floral organ number-2, twin-grain1	GO:0019827,GO:0005576,GO:0007275,GO:0009887,GO:0009888,GO:0030154	TO:0000499,TO:0006038,TO:0002759,TO:0000445	PO:0009046
Na	Na	GR:0060335	FLOWER ORGANIZATION 1,for1-1, for1-2,FOR1, flower organization-1,flower organization1, flower organization 1,for1*, for1	GO:0009887,GO:0009888	TO:0000499	PO:0009046
Na	Na	GR:0060338	FSC,FUSCOID CELLS ATTACHED TO VASCULAR BUNDLES,Fsc*(Fc), Fsc,Fuscoid cells attached to vascular bundles, Fc	GO:0007275	TO:0000361	PO:0009047,PO:0025029
Os07g0669500	LOC_Os07g47330.1	GR:0060339	 ethylene response factor 78, OsBD1, OsERF78, ERF78, AP2/EREBP133, AP2/EREBP#133, BRANCHED FLORETLESS 1, FRIZZLE PANICLE,FZP,FRIZZY PANICLE,fzp-1, fzp-2, fzp-3, fzp-4, fzp-5, fzp-6, fzp-7, fzp-FM44, fzp-KH1, fzp-KH56, fzp-8, fzp-9, fzp-10, fzp-g, bfl1, fzp-11,frizzy panicle, APETALA2/ethylene-responsive element binding protein 133, BD1, OsERF#078, fzp, OsERF078,fzp*, BRANCHED SILKLESS 1 homolog, BFL1	GO:0003677,GO:0010074,GO:0010582,GO:0045449,GO:0003700,GO:0048497,GO:0005634,GO:0007275,GO:0006351,GO:0010093,GO:0010229	TO:0000152,TO:0000050,TO:0002759,TO:0000499,TO:0000089,TO:0000621	PO:0009046,PO:0009049,PO:0025082,PO:0001083,PO:0025530,PO:0009049
Na	Na	GR:0060341	G2(Gm, Gl),LONG STERILE LEMMAS 2, Gl, Long sterile lemmas 2, Long sterile lemmas-2,長護穎2,G2,Long sterile lemmas2, Gm	GO:0007275	TO:0000240	PO:0009037
Na	Na	GR:0060342	Glucose-6-phosphate dehydrogenase1,G6PD1,G6pd1(t)*, Glucose-6-phosphate dehydrogenase-1,GLUCOSE-6-PHOSPHATE 1-DEHYDROGENASE 1, G6pd1,グルコース-6-リン酸デヒドロゲナーゼ1, Glucose-6-phosphate dehydrogenase 1	GO:0004345	Na	Na
Na	Na	GR:0060369	GLABROUS LEAF AND HULL 2,無毛2,gl2,glabrous leaf and hull2, glabrous leaf and hull 2, glabrous leaf and hull-2,GL2	GO:0030154	TO:0000417,TO:0000055	PO:0009037,PO:0009038,PO:0020039,PO:0025396,PO:0025034,PO:0020038,PO:0020104
Na	Na	GR:0060371	GEL CONSISTENCY,GLC,glc,gel consistency(hard), gel consistency,glc-a(medium), glc-b(soft)	GO:0045735	TO:0000211	PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088
Na	Na	GR:0060372	球状胚1,gle1*. gle1,globular embryo1, globular embryo-1,GLOBULAR EMBRYO 1,GLE1, globular embryo 1	GO:0009888,GO:0009887	TO:0000064	PO:0009009,PO:0000003,PO:0007631
Na	Na	GR:0060373	 gle2,globular embryo2, globular embryo 2,gle2-1, gle2-2, globular embryo-2,GLOBULAR EMBRYO 2,球状胚2,gle2*,GLE2	GO:0009888,GO:0009887	TO:0000064	PO:0009009,PO:0000003,PO:0007631
Na	Na	GR:0060374	 globular embryo 3,globular embryo3,gle3*,GLOBULAR EMBRYO 3, gle3, globular embryo-3,GLE3,球状胚3	GO:0009887,GO:0009888	TO:0000064	PO:0009009,PO:0000003,PO:0007631
Na	Na	GR:0060376	Glh1, Green leafhopper resistance-1,GREEN LEAFHOPPER RESISTANCE 1, Green leafhopper resistance 1,GLH1,Green leafhopper resistance1,タイワンツマグロヨコバイ抵抗性1	GO:0009625	TO:0000212	PO:0000003,PO:0005679,PO:0009011
Na	Na	GR:0060377	 Green leafhopper resistance 2,タイワンツマグロヨコバイ抵抗性2,Glh2, Green leafhopper resistance-2,GREEN LEAFHOPPER RESISTANCE 2,Green leafhopper resistance2,GLH2	GO:0009625	TO:0000212	PO:0000003,PO:0005679,PO:0009011
Na	Na	GR:0060379	タイワンツマグロヨコバイ抵抗性4,green leafhopper resistance4,GREEN LEAFHOPPER RESISTANCE 4,GLH4, green leafhopper resistance 4,glh4, green leafhopper resistance-4	GO:0009625	TO:0000212	PO:0000003,PO:0005679,PO:0009011
Na	Na	GR:0060380	GREEN LEAFHOPPER RESISTANCE 5,Green leafhopper resistance5,GLH5,Glh5, Green leafhopper resistance-5, Green leafhopper resistance 5,タイワンツマグロヨコバイ抵抗性5	GO:0009625	TO:0000212	PO:0000003,PO:0005679,PO:0009011
Na	Na	GR:0060382	 Green leafhopper resistance-7,Glh7,GREEN LEAFHOPPER RESISTANCE 7,Green leafhopper resistance7, Green leafhopper resistance 7,GLH7,タイワンツマグロヨコバイ抵抗性7	GO:0009625	TO:0000212	PO:0000003,PO:0005679,PO:0009011
Na	Na	GR:0060395	Rice glutelin2,GLUTELIN 2, Rice glutelin-2,Glu2*(Gt1), Glu2, Gt1,GLU2, Rice glutelin 2	GO:0045735	TO:0000490	PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088
Na	Na	GR:0060396	 Rice glutelin 3,GLU3, Glu3,Glu3*(Gt3),Rice glutelin3, Gt3, Rice glutelin-3,GLUTELIN 3	GO:0045735	TO:0000490	PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088
Na	Na	GR:0060397	Rice glutelin4, Rice glutelin-4,Glu4*, glutelin-4,GLUTELIN 4,GLU4, OsGLU4, Glu4	GO:0045735	TO:0000490	PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088
Na	Na	GR:0060398	 glutelin-5, Glu5,GLU5,GLUTELIN 5,Rice glutelin5,Glu5*, OsGLU5, Rice glutelin-5, Rice glutelin 5	GO:0045735	TO:0000490	PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088
Na	Na	GR:0060399	GLUTELIN 6,GLU6, Glu6,Rice glutelin6, GluA-4,Glu6*(GluA4), Rice glutelin-6, GluA4, Rice glutelin 6	GO:0045735	TO:0000490	PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088
Os02g0249600	LOC_Os02g15150.2, LOC_Os02g15150.1	Na	 GLUB2,GLU7, Glutelin type-B 2,Glu7*(GluB2), GluB2, Rice glutelin-7, GluB-7, GLUB7, Glutelin type-B 7, Glutelin type-B 2 acidic chain, Glutelin type-B 2 basic chain,Rice glutelin7, GLUB-2, Glutelin type-B 2 precursor, Glu7, GluB-2,GLUTELIN 7	GO:0016023,GO:0045735	TO:0000490	PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088
Os01g0762500	LOC_Os01g55690.1	GR:0060408	 Glutelin subfamily A-1 from wild rice species,GLUA1, Glutelin type I, GluA-1, Glutelin type-A 1, Rice glutelin-19, glutelin-19, endosperm-specific gene 16, Glutelin type-A 1 precursor,GLUTELIN SUBFAMILY A1 FROM WILD RICE SPECIES,Glua1*, Glutelin type-A 1 acidic chain, GluA1,Glutelin subfamily A1 from wild rice species, GLUA-1, Glu19, Glutelin type-A 1 basic chain, OsEnS-16, Glua1	GO:0016023,GO:0045735	TO:0000490	PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088
Os10g0400200	LOC_Os10g26060.1	GR:0060409	GLUTELIN SUBFAMILY A2 FROM WILD RICE SPECIES, GLUA-2, Glu20, Glutelin type-A 2 precursor, Glutelin type-A 2 acidic chain, Glutelin type-A 2 basic chain, Glutelin type II, OsEnS-137, Glutelin subfamily A-2 from wild rice species, Glutelin type-A 2, endosperm-specific gene 137, GluA-2, GluA2, Rice glutelin-20,GLUA2, Glua2,Glutelin subfamily A2 from wild rice species, glutelin-20,Glua2*	GO:0016023,GO:0045735	TO:0000598,TO:0000162,TO:0000490	PO:0006220,PO:0009089,PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088
Os03g0427300	LOC_Os03g31360.1	GR:0060410	 EnS-47, Glutelin type-A 3 precursor, Glutelin type-A 3, Glutelin type-A 3 basic chain, GluA-3, Glu21, GT22,Glua3*, OsEnS-47, GT3, Glutelin type-A 3 acidic chain, endosperm-specific gene 47, GLUA-3,GLUA3,Glutelin subfamily A3 from wild rice species, glutelin 3, Rice glutelin-21,GLUTELIN SUBFAMILY A3 FROM WILD RICE SPECIES, glutelin-21, GLU3	GO:0009791,GO:0009845,GO:0048316,GO:0000003,GO:0016023,GO:0009415,GO:0009651,GO:0009737,GO:0045735	TO:0000615,TO:0000237,TO:0006001,TO:0000653,TO:0000490	PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088,PO:0007057,PO:0001170,PO:0007022
Na	Na	GR:0060417	Gm1, Gm-1,イネシントメタマバエ抵抗性1,GALL MIDGE RESISTANCE 1, Gall midge resistance 1,Gall midge resistance1, GM-1,GM1, Gall midge resistance-1	GO:0009625	TO:0000423	PO:0000003,PO:0005679,PO:0009011
Na	Na	GR:0060419	 gm3, gall midge resistance-3,gall midge resistance3,イネシントメタマバエ抵抗性3,gm3*,GM3,GALL MIDGE RESISTANCE 3, gall midge resistance 3	GO:0009625	TO:0000423	PO:0000003,PO:0005679,PO:0009011
Na	Na	GR:0060420	GALL MIDGE RESISTANCE 4, Gm4,Gm4(t)*,イネシントメタマバエ抵抗性4(t), Gall midge resistance 4, Gm4(t), Gm4t,Gall midge resistance4(t),GM4, Gall midge resistance-4, Gall midge resistance4	GO:0009625	TO:0000423	PO:0000003,PO:0005679,PO:0009011
Na	Na	Na	GREEN RICE LEAFHOPPER RESISTANCE 2,Green rice leafhopper resistance2,ツマグロヨコバイ抵抗性-2,Grh2,GRH2	GO:0009625	TO:0000212	Na
Na	Na	GR:0060434	 Green rice leafhopper resistance 3, Grh3,ツマグロヨコバイ抵抗性3,Grh3*,GRH3,Green rice leafhopper resistance3, Green rice leafhopper resistance-3, Grh3(t),GREEN RICE LEAFHOPPER RESISTANCE 3	GO:0009625	TO:0000212	PO:0000003,PO:0005679,PO:0009011
Na	Na	GR:0060436	Gsv(Gs),Grassy stunt resistance,GRASSY STUNT RESISTANCE, Gsv, Gs,グラッシースタント抵抗性,GSV	GO:0009615	TO:0000127,TO:0000213	PO:0009006,PO:0025007,PO:0009013,PO:0009011
Na	Na	GR:0060437	High gelatinization temperature,HIGH GELATINIZATION TEMPERATURE, Gt,GT,Gt(t)*	GO:0016051	TO:0000462	PO:0009089
Na	Na	GR:0060438	HARDNESS OF COOKED RICE,Hardness of cooked rice,H(T)*,H(t)*, Hcr	GO:0016051	TO:0000587,TO:0000489	PO:0009089
Na	Na	GR:0060440	雑種クロロシス-a,hca1,hca1-1, Hca1-2,HCA1,hybrid chlorosis-a,HYBRID CHLOROSIS-A	GO:0048544,GO:0015995	TO:0000042	PO:0009046
Na	Na	GR:0060441	雑種クロロシス-a,hca2,HCA2,hybrid chlorosis-a,hca2-1, Hca2-2,HYBRID CHLOROSIS-A	GO:0009873,GO:0015995	TO:0000042	PO:0009046
Na	Na	GR:0060445	Helminthosporium oryzae resistance,HELMINTHOSPORIUM ORYZAE RESISTANCE,He,HE,ごま葉枯病抵抗性	GO:0009620	TO:0000356,TO:0000323	PO:0000003,PO:0005679,PO:0009011
Na	Na	GR:0060448	HAIRY LEAF-B,HLB, Hl2,Hairy leaf-b, Hairy leaf-2,Hlb,葉長毛-b	GO:0030154	TO:0000055	PO:0020039,PO:0025396,PO:0025034,PO:0020038,PO:0020104
Na	Na	GR:0060450	hpr1,hydroxyproline resistance1,HPR1,ヒドロキシプロリン抵抗性1, hydroxyproline resistance 1,HYDROXYPROLINE RESISTANCE1, hydroxyproline resistance-1	GO:0009628	TO:0000482	PO:0000003,PO:0005679,PO:0009011
Na	Na	GR:0060451	ヒドロキシプロリン抵抗性2,HPR2(T),hpr2(t),hydroxyproline resistance2, hydroxyproline resistance 2, hydroxyproline resistance-2,HYDROXYPROLINE RESISTANCE2, hpr2	GO:0009628	TO:0000482	PO:0000003,PO:0005679,PO:0009011
Na	Na	GR:0060452	 hpr3,HYDROXYPROLINE RESISTANCE3, hydroxyproline resistance-3,ヒドロキシプロリン抵抗性3,HPR3(T),hydroxyproline resistance3, hydroxyproline resistance 3,hpr3(t)	GO:0009628	TO:0000482	PO:0000003,PO:0005679,PO:0009011
Na	Na	GR:0060455	 Hwa1, L-1-a(La),HWA1-1, hwa1-2, L1a,HYBRID WEAKNESS A1,HWA1, Hybrid weakness (lethal)-a1,Hwa1(L1a),雑種弱勢-a1,Hybrid weakness a1	GO:0007275,GO:0048544	TO:0000042,TO:0000355	PO:0009046
Na	Na	GR:0060456	 L-1-b(Lb),Hwa2(L1b),HWA2, Hybrid weakness (lethal)-a2, Hwa2, L1b,HYBRID WEAKNESS A2,雑種弱勢-a2,Hybrid weakness a2,HWA2-1, hwa2-2	GO:0007275,GO:0048544	TO:0000042,TO:0000355	PO:0009046
Na	Na	GR:0060457	 f2 weakness-b1,HWB1,雑種弱勢-b1,hwb1(w'a), w'a,HYBRID WEAKNESS B1, hwb1,hybrid weakness b1	GO:0007275,GO:0048544	TO:0000355,TO:0000046	PO:0009046
Na	Na	GR:0060458	HWB2, hwb2,雑種弱勢-b2, w'b,hybrid weakness b2,hwb2(w'b), f2 weakness-b2,HYBRID WEAKNESS B2	GO:0007275,GO:0048544	TO:0000355,TO:0000046	PO:0009046
Na	Na	GR:0060459	 L2a, Hwc-1,雑種弱勢-c1,HWC1,Hybrid weakness c1, Lr1, Hybrid weakness (lethal)-c1,Hwc1-1, hwc1-2,Hwc1(L2a), L-2-a,HYBRID WEAKNESS C1	GO:0048544,GO:0007275	TO:0000042,TO:0000355	PO:0009046
Na	Na	GR:0060460	HWC2,Hybrid weakness c2, Hybrid weakness (lethal)-c2,Hwc2-1, hwc2-2, Hwc-2,Hwc2(L2b), L2b, Lr2, L-2-b,雑種弱勢-c2,HYBRID WEAKNESS C2, Hwc2	GO:0048544,GO:0007275	TO:0000042,TO:0000355	PO:0009046
Na	Na	GR:0060464	IANA,芒抑制,IAna*,SUPPRESSOR FOR AWN A, Suppressor for awn-a,Suppressor for awn	GO:0007275	TO:0000072	PO:0006032
Na	Na	GR:0060465	IAnb*, Suppressor for awn-b,芒抑制,Suppressor for awn,IANB,SUPPRESSOR FOR AWN B	GO:0007275	TO:0000072	PO:0006032
Na	Na	GR:0060467	IBph1,Inhibitor for Bph1,IBPH1,INHIBITOR FOR BPH 1,トビイロウンカ抵抗性1抑制	GO:0009625	TO:0000424	PO:0009006,PO:0025007,PO:0009013,PO:0009011,PO:0009025,PO:0025034
Na	Na	GR:0060468	 Ic, Iron deficiency chlorosis tolerance,ic*,IC,iron deficiency chlorosis,IRON DEFICIENCY CHLOROSIS	GO:0009628	TO:0000224	PO:0000003,PO:0005679,PO:0009011
Na	Na	GR:0060470	 Rf16,Ifr,Induction of fertility restoration, Ifr1,INDUCTION OF FERTILITY, instability of fertility restoration 1, Pollen fertility restore-16,IFR	GO:0007275	TO:0000308,TO:0000498	PO:0009066,PO:0025007,PO:0009029
Na	Na	GR:0060476	 Inhibitor for purple leaf 3,葉身紫色の抑制遺伝子3, Inhibitor for purple leaf-3,IPl3,INHIBITOR FOR PURPLE LEAF 3,IPL3,Inhibitor for purple leaf3	GO:0009812	TO:0000364,TO:0000299,TO:0000426,TO:0000367	PO:0005005,PO:0006012,PO:0020104
Na	Na	GR:0060478	紫米の抑制遺伝子,IPL5,Inhibitor for purple pericarp-5,INHIBITOR FOR PURPLE PERICARP 5,IPl5	GO:0009812	TO:0000487,TO:0000190	PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088
Na	Na	GR:0060479	IPL6,INHIBITOR FOR PURPLE LEAF 6, Inhibitor for purple leaf (Pl.2(Pl-i)),Pl-i による紫葉の抑制遺伝子,Inhibitor for purple leaf (Pl-i), Inhibitor for purple leaf-6,IPl6	GO:0009812	TO:0000326,TO:0000299	PO:0009025,PO:0025034
Na	Na	GR:0060480	 IPs1,Inhibitor for purple stigma (Ps1),INHIBITOR FOR PURPLE STIGMA 1,IPS1,Ps1（柱頭紫色）の抑制遺伝子, Inhibitor for purple stigma-1,IPs1*	GO:0009812	TO:0000185	PO:0009073
Na	Na	GR:0060481	 IPs2,IPs3*,Ps３（柱頭紫色）の抑制遺伝子,Inhibitor for purple stigma (Ps3),IPS3, Inhibitor for purple stigma-2,INHIBITOR FOR PURPLE STIGMA 3	GO:0009812	TO:0000185	PO:0009073
Na	Na	GR:0060482	 IPs1,INHIBITOR FOR PURPLE STIGMA A, Ips3,IPsa(IPs1),Psa （柱頭紫色）の抑制遺伝子, IPsa, Inhibitor for purple stigma-a,IPSA,Inhibitor for purple stigma-a (Psa), Inhibitor for purple stigma-3	GO:0009812	TO:0000185	PO:0009073
Na	Na	GR:0060484	iSe1,RECESSIVE INHIBITOR FOR PHOTOSENSITIVITY (SE1), i-Se-1,recessive inhibitor for photosensitivity (Se1),ISE1	GO:0003700,GO:0009648	TO:0000469,TO:0000137,TO:0000229	PO:0009082,PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088,PO:0009013,PO:0009049,PO:0025082
Na	Na	GR:0060485	ISpr1*,バラ穂1 抑制, Inhibitor for spreading panicle 1,ISPR1,Inhibitor for spreading panicle1,INHIBITOR FOR SPREADING PANICLE 1, ISpr1, Inhibitor for spreading panicle-1	GO:0007275	TO:0000089	PO:0009049,PO:0025082
Na	Na	GR:0060486	INHIBITOR FOR SPREADING PANICLE 2,Inhibitor for spreading panicle2, Inhibitor for spreading panicle 2,ISPR2, Inhibitor for spreading panicle-2, ISpr2,バラ穂2 抑制,ISpr2*	GO:0007275	TO:0000089	PO:0009049,PO:0025082
Na	Na	GR:0060488	 Kr1,Kr1*,KR1,Short grain,SHORT GRAIN	GO:0007275	TO:0000391,TO:0000146	PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088
Na	Na	GR:0060489	KR2,Kr2*,LONG GRAIN, Kr2,Long grain	GO:0007275	TO:0000146,TO:0000391	PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088
Na	Na	GR:0060498	淡緑葉穂, lgp,LGP,lgp*,LIGHT GREEN PANICLE AND LEAF,light green panicle and leaf	GO:0015995	TO:0000495,TO:0000299,TO:0000264	PO:0009025,PO:0025034,PO:0009049,PO:0025082
Na	Na	GR:0060501	葉状穂,LHD,lhd,LEAFY HEAD,leafy head	GO:0048510,GO:0010229,GO:0010228	TO:0000207,TO:0000089,TO:0000621,TO:0000735	PO:0020122,PO:0025029,PO:0009049
Na	Na	Na	'Gimbozu mutant' long grain,銀坊主長粒,Lk g,LONG KERNEL GIMBOUZU,LKG	GO:0007275	TO:0000146	Na
Na	Na	GR:0060507	IRAT13長粒,lki2, 'IRAT 13' long grain-2, LONG KERNEL IRAT13 2,IRAT 13' long grain2,LKI2, IRAT 13' long grain 2	GO:0007275	TO:0000146	PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088
Na	Na	GR:0060503	 'Nagayama 77402a (N179)' long grain,lk1(t), lkna, long kernel-1,NAGAYAMA 77402A LONG GRAIN 1,LK1,Nagayama 77402a long grain1, lk1	GO:0007275	TO:0000146	PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088
Os03g0700400	LOC_Os03g49350.1	GR:0060509	 LOX-3,LOX3, Lipoxygenase 3, Lox3,Lipoxygenase3, Putative lipoxygenase 3, lox3(t), LOX4, Lipoxygenase-3, OsLOX4,LIPOXYGENASE 3, Lipoxygenase 4,Lox3*	GO:0005506,GO:0016165,GO:0055114,GO:0031408	TO:0000488	PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088
Na	Na	GR:0060511	LONG PALEA 2,long palea2, long palea-2,長内穎2, long palea 2,LP2,lp2	GO:0007275	TO:0000079	PO:0009037,PO:0009038
Na	Na	GR:0060512	LR,LEAF ROLLING UNDER DROUGHT STRESS, lr,lr(t)*,leaf rolling under drought stress	GO:0009414	TO:0000276	PO:0000003,PO:0005679
Na	Na	GR:0060517	Malate dehydrogenase(NADP)3,Mal3(t)),MALATE DEHYDROGENASE(NADP) 3,リンゴ酸デヒドロゲナーゼ(NADP)3,Mal3-1(t), Mal3-2(t),MAL3, Mal3	GO:0016615	Na	Na
Na	Na	GR:0060518	Mal4(t)*,Malate dehydrogenase(NADP)4, Mal4,MAL4,リンゴ酸デヒドロゲナーゼ(NADP)4,Mal4-0(t), Mal4-1(t), Mal4-2(t), Mal4-3(t),MALATE DEHYDROGENASE(NADP) 4	GO:0016615	Na	Na
Na	Na	GR:0060520	MDH1, Malate dehydrogenase (NAD)-1,MALATE DEHYDROGENASE(NAD) 1,Malate dehydrogenase(NAD)1,リンゴ酸デヒドロゲナーゼ(NAD)1, Malate dehydrogenase (NAD) 1,Mdh1	GO:0016615,GO:0030060	Na	Na
Na	Na	GR:0060521	リンゴ酸デヒドロゲナーゼ(NAD)2, Malate dehydrogenase (NAD) 2,Malate dehydrogenase(NAD)2, Malate dehydrogenase (NAD)-2,MDH2, Mdh2(t), Mdh2,Mdh2(t)*,MALATE DEHYDROGENASE(NAD) 2	GO:0016615	Na	Na
Na	Na	GR:0060527	mls1,malformed lemma1, malformed lemma-1,MLS1,MALFORMED LEMMA 1, malformed lemma 1,奇型穎1	GO:0007275	TO:0000436,TO:0000053,TO:0000079	PO:0009037,PO:0009038,PO:0009051,PO:0020091
Na	Na	GR:0060528	 malformed lemma-2,malformed lemma2, malformed lemma 2,mls2,MLS2,MALFORMED LEMMA 2,奇型穎２	GO:0007275	TO:0000053,TO:0000436,TO:0000079	PO:0009037,PO:0009038,PO:0009051,PO:0020091
Na	Na	GR:0060557	雄性不稔(IR36),MS IR36(T)*, MALE STERILE (IR36MS), ms66,ms IR36(t)*), msIR36, MS IR36, male sterile-66,male sterile(IR36ms), male sterile (IR36ms or Milyang 54ms),MALE STERILE(IR36MS)	GO:0007275	TO:0000199,TO:0000437	PO:0009066,PO:0025007,PO:0009029
Na	Na	Na	MS M54(T)*,雄性不稔(Milyang 54ms),MALE STERILE(MILYANG 54MS),male sterile(Milyang 54ms),ms m54(t)*	GO:0007275	TO:0000437	Na
Na	Na	GR:0060558	 ms67, ms55,ms m55(t)*,MS M55(T)*, male sterile-67, male sterile (Milyang 55ms),雄性不稔(Milyang 55ms),male sterile(Milyang 55ms),MALE STERILE(MILYANG 55MS), MALE STERILE (MILYANG 55MS), msm55(t)*, MS M55	GO:0007275	TO:0000437,TO:0000199	PO:0009066,PO:0025007,PO:0009029
Na	Na	GR:0060548	 male sterile 11,雄性不稔11,ms11,male sterile11,MALE STERILE 11,MS11, male sterile-11	GO:0007275	TO:0000437,TO:0000199	PO:0009066,PO:0025007,PO:0009029
Na	Na	GR:0060549	MS12,male sterile12,雄性不稔12,MALE STERILE 12, male sterile 12, male sterile-12,ms12	GO:0007275	TO:0000199,TO:0000437	PO:0009066,PO:0025007,PO:0009029
Na	Na	GR:0060550	MALE STERILE 13,雄性不稔13,ms13,MS13,male sterile13, male sterile-13, male sterile 13	GO:0007275	TO:0000199,TO:0000437	PO:0009066,PO:0025007,PO:0009029
Na	Na	GR:0060552	 male sterile 15,ms15,male sterile15, male sterile-15,MS15,MALE STERILE 15,雄性不稔15	GO:0007275	TO:0000437,TO:0000199	PO:0009066,PO:0025007,PO:0009029
Na	Na	GR:0060553	雄性不稔16, male sterile-16, male sterile 16,MS16,MALE STERILE 16,ms16,male sterile16	GO:0007275	TO:0000199,TO:0000437	PO:0009066,PO:0025007,PO:0009029
Na	Na	GR:0060554	 male sterile-17,MS17,雄性不稔17,ms17,male sterile17, male sterile 17,MALE STERILE 17	GO:0007275	TO:0000437,TO:0000199	PO:0009066,PO:0025007,PO:0009029
